playerId,season,name,team,position,situation,games_played,icetime,I_F_goals,I_F_points,I_F_primaryAssists,I_F_secondaryAssists
8479395,2024,Dennis Cholowski,NYI,D,5on5,33,22357.0,3.0,8.0,2.0,3.0
8479395,2024,Dennis Cholowski,NYI,D,4on5,33,0.0,0.0,0.0,0.0,0.0
8479395,2024,Dennis Cholowski,NYI,D,5on4,33,2550.0,0.0,2.0,0.0,2.0
8480078,2024,Filip Chytil,VAN,C,other,51,1442.0,1.0,2.0,1.0,0.0
8480078,2024,Filip Chytil,VAN,C,all,51,45890.0,13.0,26.0,7.0,6.0
8480078,2024,Filip Chytil,VAN,C,5on5,51,39708.0,11.0,18.0,3.0,4.0
8480078,2024,Filip Chytil,VAN,C,4on5,51,26.0,0.0,0.0,0.0,0.0
8480078,2024,Filip Chytil,VAN,C,5on4,51,4714.0,1.0,5.0,3.0,1.0
8478146,2024,Matthew Highmore,OTT,C,other,21,113.0,0.0,0.0,0.0,0.0
8478146,2024,Matthew Highmore,OTT,C,all,21,15090.0,1.0,4.0,2.0,1.0
8478146,2024,Matthew Highmore,OTT,C,5on5,21,13579.0,1.0,4.0,2.0,1.0
8478146,2024,Matthew Highmore,OTT,C,4on5,21,1379.0,0.0,0.0,0.0,0.0
8478146,2024,Matthew Highmore,OTT,C,5on4,21,19.0,0.0,0.0,0.0,0.0
8480835,2024,Jack Drury,COL,C,other,52,665.0,1.0,2.0,1.0,0.0
8480835,2024,Jack Drury,COL,C,all,52,40600.0,7.0,13.0,4.0,2.0
8480835,2024,Jack Drury,COL,C,5on5,52,32831.0,6.0,10.0,2.0,2.0
8480835,2024,Jack Drury,COL,C,4on5,52,4036.0,0.0,0.0,0.0,0.0
8480835,2024,Jack Drury,COL,C,5on4,52,3068.0,0.0,1.0,1.0,0.0
8483424,2024,Owen Beck,MTL,C,other,10,0.0,0.0,0.0,0.0,0.0
8483424,2024,Owen Beck,MTL,C,all,10,5970.0,0.0,1.0,0.0,1.0
8483424,2024,Owen Beck,MTL,C,5on5,10,5968.0,0.0,1.0,0.0,1.0
8483424,2024,Owen Beck,MTL,C,4on5,10,0.0,0.0,0.0,0.0,0.0
8483424,2024,Owen Beck,MTL,C,5on4,10,2.0,0.0,0.0,0.0,0.0
8483425,2024,Lian Bichsel,DAL,D,other,19,190.0,0.0,0.0,0.0,0.0
8483425,2024,Lian Bichsel,DAL,D,all,19,17090.0,2.0,5.0,2.0,1.0
8483425,2024,Lian Bichsel,DAL,D,5on5,19,16537.0,2.0,5.0,2.0,1.0
8483425,2024,Lian Bichsel,DAL,D,4on5,19,286.0,0.0,0.0,0.0,0.0
8483425,2024,Lian Bichsel,DAL,D,5on4,19,77.0,0.0,0.0,0.0,0.0
8483549,2024,Lucas Condotta,MTL,L,other,7,0.0,0.0,0.0,0.0,0.0
8483549,2024,Lucas Condotta,MTL,L,all,7,3445.0,1.0,1.0,0.0,0.0
8483549,2024,Lucas Condotta,MTL,L,5on5,7,3336.0,1.0,1.0,0.0,0.0
8483549,2024,Lucas Condotta,MTL,L,4on5,7,105.0,0.0,0.0,0.0,0.0
8483549,2024,Lucas Condotta,MTL,L,5on4,7,4.0,0.0,0.0,0.0,0.0
8475231,2024,Casey Cizikas,NYI,C,other,61,999.0,1.0,2.0,1.0,0.0
8475231,2024,Casey Cizikas,NYI,C,all,61,46837.0,5.0,12.0,5.0,2.0
8475231,2024,Casey Cizikas,NYI,C,5on5,61,42604.0,4.0,9.0,3.0,2.0
8475231,2024,Casey Cizikas,NYI,C,4on5,61,3062.0,0.0,0.0,0.0,0.0
8475231,2024,Casey Cizikas,NYI,C,5on4,61,172.0,0.0,1.0,1.0,0.0
8476874,2024,Olli Mtt,UTA,D,other,58,2044.0,0.0,1.0,1.0,0.0
8476874,2024,Olli Mtt,UTA,D,all,58,69944.0,2.0,14.0,6.0,6.0
8476874,2024,Olli Mtt,UTA,D,5on5,58,61914.0,2.0,13.0,5.0,6.0
8476874,2024,Olli Mtt,UTA,D,4on5,58,5754.0,0.0,0.0,0.0,0.0
8476874,2024,Olli Mtt,UTA,D,5on4,58,232.0,0.0,0.0,0.0,0.0
8484255,2024,Jason Polin,COL,R,other,2,0.0,0.0,0.0,0.0,0.0
8484255,2024,Jason Polin,COL,R,all,2,622.0,0.0,0.0,0.0,0.0
8484255,2024,Jason Polin,COL,R,5on5,2,622.0,0.0,0.0,0.0,0.0
8484255,2024,Jason Polin,COL,R,4on5,2,0.0,0.0,0.0,0.0,0.0
8484255,2024,Jason Polin,COL,R,5on4,2,0.0,0.0,0.0,0.0,0.0
8481059,2024,Scott Perunovich,NYI,D,other,33,972.0,0.0,2.0,1.0,1.0
8481059,2024,Scott Perunovich,NYI,D,all,33,31413.0,2.0,9.0,4.0,3.0
8481059,2024,Scott Perunovich,NYI,D,5on5,33,28395.0,2.0,7.0,3.0,2.0
8481059,2024,Scott Perunovich,NYI,D,4on5,33,79.0,0.0,0.0,0.0,0.0
8481059,2024,Scott Perunovich,NYI,D,5on4,33,1967.0,0.0,0.0,0.0,0.0
8480246,2024,Nick Perbix,TBL,D,other,54,904.0,0.0,1.0,0.0,1.0
8480246,2024,Nick Perbix,TBL,D,all,54,48526.0,4.0,14.0,4.0,6.0
8480246,2024,Nick Perbix,TBL,D,5on5,54,46460.0,4.0,13.0,4.0,5.0
8480246,2024,Nick Perbix,TBL,D,4on5,54,1097.0,0.0,0.0,0.0,0.0
8480246,2024,Nick Perbix,TBL,D,5on4,54,65.0,0.0,0.0,0.0,0.0
8479420,2024,Tage Thompson,BUF,C,other,54,4571.0,2.0,6.0,4.0,0.0
8479420,2024,Tage Thompson,BUF,C,all,54,60519.0,30.0,53.0,17.0,6.0
8479420,2024,Tage Thompson,BUF,C,5on5,54,46348.0,24.0,35.0,8.0,3.0
8479420,2024,Tage Thompson,BUF,C,4on5,54,237.0,0.0,0.0,0.0,0.0
8479420,2024,Tage Thompson,BUF,C,5on4,54,9363.0,4.0,12.0,5.0,3.0
8478409,2024,Anthony Richard,PHI,C,other,15,418.0,1.0,1.0,0.0,0.0
8478409,2024,Anthony Richard,PHI,C,all,15,11127.0,2.0,6.0,4.0,0.0
8478409,2024,Anthony Richard,PHI,C,5on5,15,9649.0,1.0,4.0,3.0,0.0
8478409,2024,Anthony Richard,PHI,C,4on5,15,0.0,0.0,0.0,0.0,0.0
8478409,2024,Anthony Richard,PHI,C,5on4,15,1060.0,0.0,1.0,1.0,0.0
8482451,2024,Mikael Pyyhtia,CBJ,L,other,47,635.0,0.0,0.0,0.0,0.0
8482451,2024,Mikael Pyyhtia,CBJ,L,all,47,34121.0,4.0,7.0,3.0,0.0
8482451,2024,Mikael Pyyhtia,CBJ,L,5on5,47,29401.0,3.0,6.0,3.0,0.0
8482451,2024,Mikael Pyyhtia,CBJ,L,4on5,47,3883.0,1.0,1.0,0.0,0.0
8482451,2024,Mikael Pyyhtia,CBJ,L,5on4,47,202.0,0.0,0.0,0.0,0.0
8484958,2024,Maxim Tsyplakov,NYI,R,other,56,1063.0,1.0,1.0,0.0,0.0
8484958,2024,Maxim Tsyplakov,NYI,R,all,56,52687.0,7.0,26.0,9.0,10.0
8484958,2024,Maxim Tsyplakov,NYI,R,5on5,56,46442.0,6.0,23.0,7.0,10.0
8484958,2024,Maxim Tsyplakov,NYI,R,4on5,56,12.0,0.0,0.0,0.0,0.0
8484958,2024,Maxim Tsyplakov,NYI,R,5on4,56,5170.0,0.0,2.0,2.0,0.0
8482702,2024,Logan Stankoven,DAL,C,other,58,1966.0,1.0,4.0,1.0,2.0
8482702,2024,Logan Stankoven,DAL,C,all,58,52665.0,9.0,29.0,9.0,11.0
8482702,2024,Logan Stankoven,DAL,C,5on5,58,44755.0,7.0,20.0,6.0,7.0
8482702,2024,Logan Stankoven,DAL,C,4on5,58,27.0,0.0,0.0,0.0,0.0
8482702,2024,Logan Stankoven,DAL,C,5on4,58,5917.0,1.0,5.0,2.0,2.0
8478402,2024,Connor McDavid,EDM,C,other,55,4053.0,3.0,16.0,9.0,4.0
8478402,2024,Connor McDavid,EDM,C,all,55,73079.0,23.0,77.0,37.0,17.0
8478402,2024,Connor McDavid,EDM,C,5on5,55,58400.0,12.0,35.0,15.0,8.0
8478402,2024,Connor McDavid,EDM,C,4on5,55,286.0,0.0,0.0,0.0,0.0
8478402,2024,Connor McDavid,EDM,C,5on4,55,10340.0,8.0,24.0,12.0,4.0
8476456,2024,Jonathan Huberdeau,CGY,L,other,61,4131.0,5.0,12.0,6.0,1.0
8476456,2024,Jonathan Huberdeau,CGY,L,all,61,69911.0,22.0,46.0,19.0,5.0
8476456,2024,Jonathan Huberdeau,CGY,L,5on5,61,52133.0,11.0,22.0,10.0,1.0
8476456,2024,Jonathan Huberdeau,CGY,L,4on5,61,4194.0,2.0,3.0,1.0,0.0
8476456,2024,Jonathan Huberdeau,CGY,L,5on4,61,9453.0,4.0,9.0,2.0,3.0
8473422,2024,Nick Foligno,CHI,L,other,58,2978.0,2.0,4.0,2.0,0.0
8473422,2024,Nick Foligno,CHI,L,all,58,56510.0,12.0,26.0,9.0,5.0
8473422,2024,Nick Foligno,CHI,L,5on5,58,43804.0,9.0,20.0,7.0,4.0
8473422,2024,Nick Foligno,CHI,L,4on5,58,8155.0,0.0,0.0,0.0,0.0
8473422,2024,Nick Foligno,CHI,L,5on4,58,1573.0,1.0,2.0,0.0,1.0
8482787,2024,Nikita Chibrikov,WPG,R,other,4,0.0,0.0,0.0,0.0,0.0
8482787,2024,Nikita Chibrikov,WPG,R,all,4,2737.0,2.0,3.0,0.0,1.0
8482787,2024,Nikita Chibrikov,WPG,R,5on5,4,2529.0,2.0,2.0,0.0,0.0
8482787,2024,Nikita Chibrikov,WPG,R,4on5,4,0.0,0.0,0.0,0.0,0.0
8482787,2024,Nikita Chibrikov,WPG,R,5on4,4,208.0,0.0,1.0,0.0,1.0
8481580,2024,Connor McMichael,WSH,C,other,62,2828.0,1.0,3.0,2.0,0.0
8481580,2024,Connor McMichael,WSH,C,all,62,63813.0,22.0,47.0,9.0,16.0
8481580,2024,Connor McMichael,WSH,C,5on5,62,51201.0,18.0,34.0,4.0,12.0
8481580,2024,Connor McMichael,WSH,C,4on5,62,2337.0,0.0,1.0,1.0,0.0
8481580,2024,Connor McMichael,WSH,C,5on4,62,7447.0,3.0,9.0,2.0,4.0
8480208,2024,Drake Batherson,OTT,R,other,61,5257.0,5.0,9.0,0.0,4.0
8480208,2024,Drake Batherson,OTT,R,all,61,67610.0,16.0,49.0,20.0,13.0
8480208,2024,Drake Batherson,OTT,R,5on5,61,51010.0,5.0,19.0,9.0,5.0
8480208,2024,Drake Batherson,OTT,R,4on5,61,49.0,0.0,0.0,0.0,0.0
8480208,2024,Drake Batherson,OTT,R,5on4,61,11294.0,6.0,20.0,10.0,4.0
8480003,2024,Jesper Boqvist,FLA,C,other,59,557.0,1.0,1.0,0.0,0.0
8480003,2024,Jesper Boqvist,FLA,C,all,59,46076.0,12.0,22.0,6.0,4.0
8480003,2024,Jesper Boqvist,FLA,C,5on5,59,40907.0,10.0,20.0,6.0,4.0
8480003,2024,Jesper Boqvist,FLA,C,4on5,59,4212.0,1.0,1.0,0.0,0.0
8480003,2024,Jesper Boqvist,FLA,C,5on4,59,400.0,0.0,0.0,0.0,0.0
8482169,2024,Helge Grans,PHI,D,other,6,140.0,0.0,0.0,0.0,0.0
8482169,2024,Helge Grans,PHI,D,all,6,5205.0,0.0,1.0,0.0,1.0
8482169,2024,Helge Grans,PHI,D,5on5,6,4964.0,0.0,1.0,0.0,1.0
8482169,2024,Helge Grans,PHI,D,4on5,6,101.0,0.0,0.0,0.0,0.0
8482169,2024,Helge Grans,PHI,D,5on4,6,0.0,0.0,0.0,0.0,0.0
8477947,2024,Sonny Milano,WSH,L,other,3,0.0,0.0,0.0,0.0,0.0
8477947,2024,Sonny Milano,WSH,L,all,3,1298.0,0.0,0.0,0.0,0.0
8477947,2024,Sonny Milano,WSH,L,5on5,3,1271.0,0.0,0.0,0.0,0.0
8477947,2024,Sonny Milano,WSH,L,4on5,3,0.0,0.0,0.0,0.0,0.0
8477947,2024,Sonny Milano,WSH,L,5on4,3,27.0,0.0,0.0,0.0,0.0
8477492,2024,Nathan MacKinnon,COL,C,other,62,6895.0,7.0,25.0,13.0,5.0
8477492,2024,Nathan MacKinnon,COL,C,all,62,85155.0,23.0,93.0,44.0,26.0
8477492,2024,Nathan MacKinnon,COL,C,5on5,62,64588.0,10.0,41.0,19.0,12.0
8477492,2024,Nathan MacKinnon,COL,C,4on5,62,166.0,0.0,0.0,0.0,0.0
8477492,2024,Nathan MacKinnon,COL,C,5on4,62,13506.0,6.0,27.0,12.0,9.0
8477493,2024,Aleksander Barkov,FLA,C,other,52,4929.0,3.0,5.0,1.0,1.0
8477493,2024,Aleksander Barkov,FLA,C,all,52,63665.0,16.0,56.0,18.0,22.0
8477493,2024,Aleksander Barkov,FLA,C,5on5,52,44282.0,6.0,26.0,12.0,8.0
8477493,2024,Aleksander Barkov,FLA,C,4on5,52,4759.0,1.0,4.0,3.0,0.0
8477493,2024,Aleksander Barkov,FLA,C,5on4,52,9695.0,5.0,20.0,2.0,13.0
8478493,2024,Joel Eriksson Ek,MIN,C,other,42,3182.0,0.0,2.0,1.0,1.0
8478493,2024,Joel Eriksson Ek,MIN,C,all,42,49475.0,9.0,24.0,9.0,6.0
8478493,2024,Joel Eriksson Ek,MIN,C,5on5,42,34465.0,6.0,13.0,4.0,3.0
8478493,2024,Joel Eriksson Ek,MIN,C,4on5,42,4599.0,0.0,0.0,0.0,0.0
8478493,2024,Joel Eriksson Ek,MIN,C,5on4,42,7229.0,3.0,8.0,3.0,2.0
8473533,2024,Jordan Staal,CAR,C,other,62,2132.0,0.0,4.0,2.0,2.0
8473533,2024,Jordan Staal,CAR,C,all,62,57532.0,12.0,31.0,13.0,6.0
8473533,2024,Jordan Staal,CAR,C,5on5,62,47151.0,10.0,25.0,11.0,4.0
8473533,2024,Jordan Staal,CAR,C,4on5,62,7994.0,2.0,2.0,0.0,0.0
8473533,2024,Jordan Staal,CAR,C,5on4,62,255.0,0.0,0.0,0.0,0.0
8482742,2024,Zachary L'Heureux,NSH,L,other,45,438.0,1.0,1.0,0.0,0.0
8482742,2024,Zachary L'Heureux,NSH,L,all,45,31445.0,4.0,13.0,4.0,5.0
8482742,2024,Zachary L'Heureux,NSH,L,5on5,45,28713.0,3.0,11.0,4.0,4.0
8482742,2024,Zachary L'Heureux,NSH,L,4on5,45,905.0,0.0,0.0,0.0,0.0
8482742,2024,Zachary L'Heureux,NSH,L,5on4,45,1389.0,0.0,1.0,0.0,1.0
8480845,2024,Rasmus Kupari,WPG,C,other,58,383.0,1.0,1.0,0.0,0.0
8480845,2024,Rasmus Kupari,WPG,C,all,58,35974.0,5.0,8.0,3.0,0.0
8480845,2024,Rasmus Kupari,WPG,C,5on5,58,31812.0,4.0,7.0,3.0,0.0
8480845,2024,Rasmus Kupari,WPG,C,4on5,58,3777.0,0.0,0.0,0.0,0.0
8480845,2024,Rasmus Kupari,WPG,C,5on4,58,2.0,0.0,0.0,0.0,0.0
8476867,2024,Brendan Gaunce,MIN,C,other,7,0.0,0.0,0.0,0.0,0.0
8476867,2024,Brendan Gaunce,MIN,C,all,7,4202.0,0.0,0.0,0.0,0.0
8476867,2024,Brendan Gaunce,MIN,C,5on5,7,3872.0,0.0,0.0,0.0,0.0
8476867,2024,Brendan Gaunce,MIN,C,4on5,7,328.0,0.0,0.0,0.0,0.0
8476867,2024,Brendan Gaunce,MIN,C,5on4,7,2.0,0.0,0.0,0.0,0.0
8481598,2024,Philip Broberg,STL,D,other,50,1818.0,0.0,2.0,1.0,1.0
8481598,2024,Philip Broberg,STL,D,all,50,60256.0,6.0,21.0,6.0,9.0
8481598,2024,Philip Broberg,STL,D,5on5,50,52915.0,6.0,17.0,5.0,6.0
8481598,2024,Philip Broberg,STL,D,4on5,50,3946.0,0.0,0.0,0.0,0.0
8481598,2024,Philip Broberg,STL,D,5on4,50,1577.0,0.0,2.0,0.0,2.0
8482094,2024,Daemon Hunt,MIN,D,other,1,0.0,0.0,0.0,0.0,0.0
8482094,2024,Daemon Hunt,MIN,D,all,1,481.0,0.0,0.0,0.0,0.0
8482094,2024,Daemon Hunt,MIN,D,5on5,1,445.0,0.0,0.0,0.0,0.0
8482094,2024,Daemon Hunt,MIN,D,4on5,1,0.0,0.0,0.0,0.0,0.0
8482094,2024,Daemon Hunt,MIN,D,5on4,1,36.0,0.0,0.0,0.0,0.0
8477839,2024,Conor Sheary,TBL,L,other,5,13.0,0.0,0.0,0.0,0.0
8477839,2024,Conor Sheary,TBL,L,all,5,3400.0,0.0,0.0,0.0,0.0
8477839,2024,Conor Sheary,TBL,L,5on5,5,3314.0,0.0,0.0,0.0,0.0
8477839,2024,Conor Sheary,TBL,L,4on5,5,44.0,0.0,0.0,0.0,0.0
8477839,2024,Conor Sheary,TBL,L,5on4,5,29.0,0.0,0.0,0.0,0.0
8481422,2024,Jake Lucchini,NSH,C,other,2,0.0,0.0,0.0,0.0,0.0
8481422,2024,Jake Lucchini,NSH,C,all,2,1313.0,0.0,0.0,0.0,0.0
8481422,2024,Jake Lucchini,NSH,C,5on5,2,1082.0,0.0,0.0,0.0,0.0
8481422,2024,Jake Lucchini,NSH,C,4on5,2,231.0,0.0,0.0,0.0,0.0
8481422,2024,Jake Lucchini,NSH,C,5on4,2,0.0,0.0,0.0,0.0,0.0
8484221,2024,Calum Ritchie,COL,C,other,7,593.0,0.0,0.0,0.0,0.0
8484221,2024,Calum Ritchie,COL,C,all,7,5368.0,1.0,1.0,0.0,0.0
8484221,2024,Calum Ritchie,COL,C,5on5,7,4522.0,1.0,1.0,0.0,0.0
8484221,2024,Calum Ritchie,COL,C,4on5,7,0.0,0.0,0.0,0.0,0.0
8484221,2024,Calum Ritchie,COL,C,5on4,7,253.0,0.0,0.0,0.0,0.0
8484227,2024,Will Smith,SJS,C,other,55,2144.0,1.0,3.0,0.0,2.0
8484227,2024,Will Smith,SJS,C,all,55,49115.0,11.0,30.0,14.0,5.0
8484227,2024,Will Smith,SJS,C,5on5,55,41518.0,8.0,23.0,12.0,3.0
8484227,2024,Will Smith,SJS,C,4on5,55,58.0,0.0,0.0,0.0,0.0
8484227,2024,Will Smith,SJS,C,5on4,55,5395.0,2.0,4.0,2.0,0.0
8476372,2024,Nick Seeler,PHI,D,other,57,1334.0,0.0,0.0,0.0,0.0
8476372,2024,Nick Seeler,PHI,D,all,57,56564.0,3.0,15.0,5.0,7.0
8476372,2024,Nick Seeler,PHI,D,5on5,57,50123.0,3.0,15.0,5.0,7.0
8476372,2024,Nick Seeler,PHI,D,4on5,57,5043.0,0.0,0.0,0.0,0.0
8476372,2024,Nick Seeler,PHI,D,5on4,57,64.0,0.0,0.0,0.0,0.0
8481068,2024,Yegor Sharangovich,CGY,C,other,53,2861.0,3.0,3.0,0.0,0.0
8481068,2024,Yegor Sharangovich,CGY,C,all,53,54559.0,12.0,23.0,8.0,3.0
8481068,2024,Yegor Sharangovich,CGY,C,5on5,53,42456.0,4.0,13.0,7.0,2.0
8481068,2024,Yegor Sharangovich,CGY,C,4on5,53,2675.0,1.0,1.0,0.0,0.0
8481068,2024,Yegor Sharangovich,CGY,C,5on4,53,6567.0,4.0,6.0,1.0,1.0
8483487,2024,Rutger McGroarty,PIT,R,other,3,11.0,0.0,0.0,0.0,0.0
8483487,2024,Rutger McGroarty,PIT,R,all,3,2091.0,0.0,0.0,0.0,0.0
8483487,2024,Rutger McGroarty,PIT,R,5on5,3,2079.0,0.0,0.0,0.0,0.0
8483487,2024,Rutger McGroarty,PIT,R,4on5,3,0.0,0.0,0.0,0.0,0.0
8483487,2024,Rutger McGroarty,PIT,R,5on4,3,1.0,0.0,0.0,0.0,0.0
8481518,2024,Nolan Foote,NJD,L,other,2,0.0,0.0,0.0,0.0,0.0
8481518,2024,Nolan Foote,NJD,L,all,2,1292.0,0.0,0.0,0.0,0.0
8481518,2024,Nolan Foote,NJD,L,5on5,2,1292.0,0.0,0.0,0.0,0.0
8481518,2024,Nolan Foote,NJD,L,4on5,2,0.0,0.0,0.0,0.0,0.0
8481518,2024,Nolan Foote,NJD,L,5on4,2,0.0,0.0,0.0,0.0,0.0
8480797,2024,Joel Farabee,CGY,L,other,61,1300.0,2.0,2.0,0.0,0.0
8480797,2024,Joel Farabee,CGY,L,all,61,54889.0,9.0,20.0,8.0,3.0
8480797,2024,Joel Farabee,CGY,L,5on5,61,47556.0,7.0,14.0,6.0,1.0
8480797,2024,Joel Farabee,CGY,L,4on5,61,969.0,0.0,0.0,0.0,0.0
8480797,2024,Joel Farabee,CGY,L,5on4,61,5064.0,0.0,3.0,2.0,1.0
8480796,2024,Martin Fehervary,WSH,D,other,62,2596.0,0.0,3.0,1.0,2.0
8480796,2024,Martin Fehervary,WSH,D,all,62,70732.0,3.0,17.0,9.0,5.0
8480796,2024,Martin Fehervary,WSH,D,5on5,62,57230.0,3.0,13.0,7.0,3.0
8480796,2024,Martin Fehervary,WSH,D,4on5,62,10729.0,0.0,1.0,1.0,0.0
8480796,2024,Martin Fehervary,WSH,D,5on4,62,177.0,0.0,0.0,0.0,0.0
8477541,2024,Dakota Mermis,UTA,D,other,1,24.0,0.0,0.0,0.0,0.0
8477541,2024,Dakota Mermis,UTA,D,all,1,647.0,0.0,0.0,0.0,0.0
8477541,2024,Dakota Mermis,UTA,D,5on5,1,610.0,0.0,0.0,0.0,0.0
8477541,2024,Dakota Mermis,UTA,D,4on5,1,7.0,0.0,0.0,0.0,0.0
8477541,2024,Dakota Mermis,UTA,D,5on4,1,6.0,0.0,0.0,0.0,0.0
8479336,2024,Carl Grundstrom,SJS,R,other,40,138.0,0.0,0.0,0.0,0.0
8479336,2024,Carl Grundstrom,SJS,R,all,40,22004.0,2.0,7.0,4.0,1.0
8479336,2024,Carl Grundstrom,SJS,R,5on5,40,21696.0,2.0,7.0,4.0,1.0
8479336,2024,Carl Grundstrom,SJS,R,4on5,40,87.0,0.0,0.0,0.0,0.0
8479336,2024,Carl Grundstrom,SJS,R,5on4,40,83.0,0.0,0.0,0.0,0.0
8477149,2024,Scott Sabourin,SJS,R,other,1,0.0,0.0,0.0,0.0,0.0
8477149,2024,Scott Sabourin,SJS,R,all,1,627.0,0.0,0.0,0.0,0.0
8477149,2024,Scott Sabourin,SJS,R,5on5,1,627.0,0.0,0.0,0.0,0.0
8477149,2024,Scott Sabourin,SJS,R,4on5,1,0.0,0.0,0.0,0.0,0.0
8477149,2024,Scott Sabourin,SJS,R,5on4,1,0.0,0.0,0.0,0.0,0.0
8478397,2024,Rasmus Andersson,CGY,D,other,61,5080.0,0.0,2.0,0.0,2.0
8478397,2024,Rasmus Andersson,CGY,D,all,61,88174.0,8.0,21.0,2.0,11.0
8478397,2024,Rasmus Andersson,CGY,D,5on5,61,66661.0,5.0,12.0,2.0,5.0
8478397,2024,Rasmus Andersson,CGY,D,4on5,61,9301.0,0.0,0.0,0.0,0.0
8478397,2024,Rasmus Andersson,CGY,D,5on4,61,7132.0,3.0,7.0,0.0,4.0
8481594,2024,Nathan Lgar,NJD,R,other,3,0.0,0.0,0.0,0.0,0.0
8481594,2024,Nathan Lgar,NJD,R,all,3,1922.0,0.0,0.0,0.0,0.0
8481594,2024,Nathan Lgar,NJD,R,5on5,3,1899.0,0.0,0.0,0.0,0.0
8481594,2024,Nathan Lgar,NJD,R,4on5,3,13.0,0.0,0.0,0.0,0.0
8481594,2024,Nathan Lgar,NJD,R,5on4,3,10.0,0.0,0.0,0.0,0.0
8482775,2024,Oliver Kapanen,MTL,C,other,12,163.0,0.0,0.0,0.0,0.0
8482775,2024,Oliver Kapanen,MTL,C,all,12,8373.0,0.0,2.0,0.0,2.0
8482775,2024,Oliver Kapanen,MTL,C,5on5,12,6926.0,0.0,1.0,0.0,1.0
8482775,2024,Oliver Kapanen,MTL,C,4on5,12,275.0,0.0,0.0,0.0,0.0
8482775,2024,Oliver Kapanen,MTL,C,5on4,12,1009.0,0.0,1.0,0.0,1.0
8471215,2024,Evgeni Malkin,PIT,C,other,54,2534.0,1.0,6.0,1.0,4.0
8471215,2024,Evgeni Malkin,PIT,C,all,54,57923.0,12.0,41.0,17.0,12.0
8471215,2024,Evgeni Malkin,PIT,C,5on5,54,47038.0,8.0,24.0,11.0,5.0
8471215,2024,Evgeni Malkin,PIT,C,4on5,54,18.0,0.0,0.0,0.0,0.0
8471215,2024,Evgeni Malkin,PIT,C,5on4,54,8333.0,2.0,9.0,4.0,3.0
8482077,2024,Dylan Holloway,STL,L,other,63,2346.0,4.0,5.0,0.0,1.0
8482077,2024,Dylan Holloway,STL,L,all,63,63108.0,20.0,46.0,13.0,13.0
8482077,2024,Dylan Holloway,STL,L,5on5,63,54069.0,12.0,31.0,11.0,8.0
8482077,2024,Dylan Holloway,STL,L,4on5,63,1011.0,0.0,0.0,0.0,0.0
8482077,2024,Dylan Holloway,STL,L,5on4,63,5682.0,4.0,10.0,2.0,4.0
8480855,2024,Jack McBain,UTA,C,other,61,963.0,1.0,1.0,0.0,0.0
8480855,2024,Jack McBain,UTA,C,all,61,48878.0,11.0,17.0,3.0,3.0
8480855,2024,Jack McBain,UTA,C,5on5,61,42709.0,10.0,16.0,3.0,3.0
8480855,2024,Jack McBain,UTA,C,4on5,61,4874.0,0.0,0.0,0.0,0.0
8480855,2024,Jack McBain,UTA,C,5on4,61,332.0,0.0,0.0,0.0,0.0
8476853,2024,Morgan Rielly,TOR,D,other,62,5310.0,2.0,4.0,1.0,1.0
8476853,2024,Morgan Rielly,TOR,D,all,62,80200.0,7.0,32.0,12.0,13.0
8476853,2024,Morgan Rielly,TOR,D,5on5,62,66864.0,4.0,15.0,8.0,3.0
8476853,2024,Morgan Rielly,TOR,D,4on5,62,701.0,0.0,1.0,0.0,1.0
8476853,2024,Morgan Rielly,TOR,D,5on4,62,7325.0,1.0,11.0,2.0,8.0
8478859,2024,Niko Mikkola,FLA,D,other,57,2814.0,0.0,0.0,0.0,0.0
8478859,2024,Niko Mikkola,FLA,D,all,57,68954.0,4.0,19.0,3.0,12.0
8478859,2024,Niko Mikkola,FLA,D,5on5,57,59941.0,4.0,19.0,3.0,12.0
8478859,2024,Niko Mikkola,FLA,D,4on5,57,5727.0,0.0,0.0,0.0,0.0
8478859,2024,Niko Mikkola,FLA,D,5on4,57,472.0,0.0,0.0,0.0,0.0
8480880,2024,Jakub Lauko,MIN,C,other,38,281.0,0.0,1.0,1.0,0.0
8480880,2024,Jakub Lauko,MIN,C,all,38,22922.0,3.0,6.0,2.0,1.0
8480880,2024,Jakub Lauko,MIN,C,5on5,38,20254.0,2.0,4.0,1.0,1.0
8480880,2024,Jakub Lauko,MIN,C,4on5,38,2366.0,1.0,1.0,0.0,0.0
8480880,2024,Jakub Lauko,MIN,C,5on4,38,21.0,0.0,0.0,0.0,0.0
8478427,2024,Sebastian Aho,CAR,C,other,61,5068.0,7.0,12.0,4.0,1.0
8478427,2024,Sebastian Aho,CAR,C,all,61,74229.0,23.0,59.0,27.0,9.0
8478427,2024,Sebastian Aho,CAR,C,5on5,61,50990.0,10.0,24.0,11.0,3.0
8478427,2024,Sebastian Aho,CAR,C,4on5,61,5761.0,2.0,4.0,2.0,0.0
8478427,2024,Sebastian Aho,CAR,C,5on4,61,12410.0,2.0,17.0,10.0,5.0
8477479,2024,Tyler Bertuzzi,CHI,L,other,62,2930.0,5.0,6.0,1.0,0.0
8477479,2024,Tyler Bertuzzi,CHI,L,all,62,60548.0,17.0,34.0,11.0,6.0
8477479,2024,Tyler Bertuzzi,CHI,L,5on5,62,49026.0,7.0,18.0,6.0,5.0
